web-scraper-order,web-scraper-start-url,pages,pages-href,title,articles,articles-href,subtitle,author,date,content
"1571531625-12644","https://search.huffpost.com/search;_ylt=Awr9DtZeqqtdbPIAft5sBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA2hBeUlveXZYVG9lR0FCUlBqQUo3NUEEbl9yc2x0AzAEbl9zdWdnAzEwBG9yaWdpbgNzZWFyY2guaHVmZnBvc3QuY29tBHBvcwMwBHBxc3RyAwRwcXN0cmwDMARxc3RybAMyNARxdWVyeQNhbGV4YW5kcmlhJTIwb2Nhc2lvLWNvcnRlegR0X3N0bXADMTU3MTUzMTU1Ng--?p=alexandria+ocasio-cortez&fr2=sb-top&fr=huffpost","3","https://search.huffpost.com/search;_ylt=Awr9BN4tq6tde24AJPxsBmVH;_ylu=X3oDMTEza3NiY3RnBGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNwYWdpbmF0aW9u?p=alexandria+ocasio-cortez&fr=huffpost&fr2=sb-top&b=21&pz=10&bct=0&xargs=0","Smiling ‘Team Mitch’ Supporters Pose While Choking Cutout Of Alexandria Ocasio-Cortez","Smiling 'Team Mitch' Supporters Pose While Choking Cutout Of Alexandria Ocasio-Cortez","https://search.huffpost.com/click/_ylt=Awr9Dstfq6tdNlgARwJsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571560415/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2faoc-choking-team-mitch-kentucky-picnic_n_5d48b3a5e4b01ae816c7416c/RK=2/RS=Bs0FxT7lbinutYIfO4nr2qmBvmo-","Instagram post follows “Team Mitch” tweet of cardboard gravestones, including one with the name of McConnell’s Democratic opponent, Amy McGrath.","","08/05/2019 10:11 pm ET","Both images linking killing and death to political targets come at a particularly fraught time, after a weekend that saw two mass murders — including the apparently hate-fueled attack in El Paso, Texas, that has left 22 people dead."
"1571531580-12468","https://search.huffpost.com/search;_ylt=Awr9DtZeqqtdbPIAft5sBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA2hBeUlveXZYVG9lR0FCUlBqQUo3NUEEbl9yc2x0AzAEbl9zdWdnAzEwBG9yaWdpbgNzZWFyY2guaHVmZnBvc3QuY29tBHBvcwMwBHBxc3RyAwRwcXN0cmwDMARxc3RybAMyNARxdWVyeQNhbGV4YW5kcmlhJTIwb2Nhc2lvLWNvcnRlegR0X3N0bXADMTU3MTUzMTU1Ng--?p=alexandria+ocasio-cortez&fr2=sb-top&fr=huffpost","5","https://search.huffpost.com/search;_ylt=Awr9BN4tq6tde24AJvxsBmVH;_ylu=X3oDMTEza3NiY3RnBGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNwYWdpbmF0aW9u?p=alexandria+ocasio-cortez&fr=huffpost&fr2=sb-top&b=41&pz=10&bct=0&xargs=0","Alexandria Ocasio-Cortez Turns Newt Gingrich’s ‘Dishonest’ Smear Back On Him","Alexandria Ocasio-Cortez Turns Newt Gingrich's 'Dishonest' Smear Back On Him","https://search.huffpost.com/click/_ylt=Awr9Ikovq6td7tUAFTRsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571560367/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2falexandria-ocasio-cortez-newt-gingrich-liar-response_n_5d206a5be4b01b8347372ba8/RK=2/RS=8qESpZ7AsKdbc3fKxDgiA.9Q8ec-","The Democratic lawmaker fired back after the Republican former House speaker penned a scathing op-ed about her for Fox News.","","07/06/2019 06:49 am ET","Rep. Alexandria Ocasio-Cortez (D-N.Y.) isn’t fazed about being called “dishonest” by former House Speaker Newt Gingrich (R)."
"1571531648-12748","https://search.huffpost.com/search;_ylt=Awr9DtZeqqtdbPIAft5sBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA2hBeUlveXZYVG9lR0FCUlBqQUo3NUEEbl9yc2x0AzAEbl9zdWdnAzEwBG9yaWdpbgNzZWFyY2guaHVmZnBvc3QuY29tBHBvcwMwBHBxc3RyAwRwcXN0cmwDMARxc3RybAMyNARxdWVyeQNhbGV4YW5kcmlhJTIwb2Nhc2lvLWNvcnRlegR0X3N0bXADMTU3MTUzMTU1Ng--?p=alexandria+ocasio-cortez&fr2=sb-top&fr=huffpost","2","https://search.huffpost.com/search;_ylt=Awr9BN4tq6tde24AI_xsBmVH;_ylu=X3oDMTEza3NiY3RnBGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNwYWdpbmF0aW9u?p=alexandria+ocasio-cortez&fr=huffpost&fr2=sb-top&b=11&pz=10&bct=0&xargs=0","Alexandria Ocasio-Cortez Embraces Her Maverick Role In First Town Hall Since High-Profile Spat","Alexandria Ocasio-Cortez Embraces Her Maverick Role In First Town Hall Since High-Profile Spat","https://search.huffpost.com/click/_ylt=Awr9CKt6q6tdRSgALe5sBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571560442/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2falexandria-ocasio-cortez-immigration-town-hall-maverick-defiant-progressive-corona-queens_n_5d33b7c8e4b020cd99446eaa/RK=2/RS=WWiYmHGqxth.XJ1WOSqL2nIi0o0-","The diverse and progressive crowd that greeted the New York congresswoman showed a more idealistic side of the party than the one that holds sway in Washington.","","07/20/2019 10:24 pm ET","A war of words ensued between members of the Squad, who felt unfairly singled out, and Democratic leadership and its staffers, who are wary of the progressive primary challenges that propelled Ocasio-Cortez and Pressley to power. The tiff came to a head on July 12 when the House Democratic Caucus’ official Twitter account insulted Ocasio-Cortez’s chief of staff and Pelosi’s deputy chief of staff retweeted it."
"1571531592-12526","https://search.huffpost.com/search;_ylt=Awr9DtZeqqtdbPIAft5sBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA2hBeUlveXZYVG9lR0FCUlBqQUo3NUEEbl9yc2x0AzAEbl9zdWdnAzEwBG9yaWdpbgNzZWFyY2guaHVmZnBvc3QuY29tBHBvcwMwBHBxc3RyAwRwcXN0cmwDMARxc3RybAMyNARxdWVyeQNhbGV4YW5kcmlhJTIwb2Nhc2lvLWNvcnRlegR0X3N0bXADMTU3MTUzMTU1Ng--?p=alexandria+ocasio-cortez&fr2=sb-top&fr=huffpost","5","https://search.huffpost.com/search;_ylt=Awr9BN4tq6tde24AJvxsBmVH;_ylu=X3oDMTEza3NiY3RnBGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNwYWdpbmF0aW9u?p=alexandria+ocasio-cortez&fr=huffpost&fr2=sb-top&b=41&pz=10&bct=0&xargs=0","Alexandria Ocasio-Cortez Fires Back At Trump On Impeachment: ‘I’ll Call Your Bluff Any Day’","Ocasio-Cortez Fires Back At Trump On Impeachment: ‘I’ll Call Your Bluff Any Day’","https://search.huffpost.com/click/_ylt=Awr9Ikovq6td7tUACzRsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571560367/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2falexandria-ocasio-cortez-donald-trump-impeachment_n_5d06efd9e4b0985c419fca11/RK=2/RS=zjc5YcZPg5XDhsK6OrCnhgiKXW0-","The president trades barbs with the freshman lawmaker on Twitter.","","06/17/2019 03:49 am ET","Trump agreed that Democrats have “a very real risk of losing” and said that’s why they want to impeach him. Then, he insisted that “the impeach card,” as he called it, “cannot be legally used.”"
"1571531625-12636","https://search.huffpost.com/search;_ylt=Awr9DtZeqqtdbPIAft5sBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA2hBeUlveXZYVG9lR0FCUlBqQUo3NUEEbl9yc2x0AzAEbl9zdWdnAzEwBG9yaWdpbgNzZWFyY2guaHVmZnBvc3QuY29tBHBvcwMwBHBxc3RyAwRwcXN0cmwDMARxc3RybAMyNARxdWVyeQNhbGV4YW5kcmlhJTIwb2Nhc2lvLWNvcnRlegR0X3N0bXADMTU3MTUzMTU1Ng--?p=alexandria+ocasio-cortez&fr2=sb-top&fr=huffpost","3","https://search.huffpost.com/search;_ylt=Awr9BN4tq6tde24AJPxsBmVH;_ylu=X3oDMTEza3NiY3RnBGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNwYWdpbmF0aW9u?p=alexandria+ocasio-cortez&fr=huffpost&fr2=sb-top&b=21&pz=10&bct=0&xargs=0","Smiling ‘Team Mitch’ Supporters Pose While Choking Cutout Of Alexandria Ocasio-Cortez","Smiling 'Team Mitch' Supporters Pose While Choking Cutout Of Alexandria Ocasio-Cortez","https://search.huffpost.com/click/_ylt=Awr9Dstfq6tdNlgARwJsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571560415/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2faoc-choking-team-mitch-kentucky-picnic_n_5d48b3a5e4b01ae816c7416c/RK=2/RS=Bs0FxT7lbinutYIfO4nr2qmBvmo-","Instagram post follows “Team Mitch” tweet of cardboard gravestones, including one with the name of McConnell’s Democratic opponent, Amy McGrath.","Mary Papenfuss","08/05/2019 10:11 pm ET",""
"1571531640-12719","https://search.huffpost.com/search;_ylt=Awr9DtZeqqtdbPIAft5sBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA2hBeUlveXZYVG9lR0FCUlBqQUo3NUEEbl9yc2x0AzAEbl9zdWdnAzEwBG9yaWdpbgNzZWFyY2guaHVmZnBvc3QuY29tBHBvcwMwBHBxc3RyAwRwcXN0cmwDMARxc3RybAMyNARxdWVyeQNhbGV4YW5kcmlhJTIwb2Nhc2lvLWNvcnRlegR0X3N0bXADMTU3MTUzMTU1Ng--?p=alexandria+ocasio-cortez&fr2=sb-top&fr=huffpost","3","https://search.huffpost.com/search;_ylt=Awr9BN4tq6tde24AJPxsBmVH;_ylu=X3oDMTEza3NiY3RnBGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNwYWdpbmF0aW9u?p=alexandria+ocasio-cortez&fr=huffpost&fr2=sb-top&b=21&pz=10&bct=0&xargs=0","Alexandria Ocasio-Cortez, Rashida Tlaib Blast Trump Over Border In Emotional Testimony","Alexandria Ocasio-Cortez, Rashida Tlaib Blast Trump Over Border In Emotional Testimony","https://search.huffpost.com/click/_ylt=Awr9Dstfq6tdNlgAPQJsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571560415/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2falexandria-ocasio-cortez-rashida-tlaib-blast-trump-border_n_5d28d5f2e4b0060b11ec0942/RK=2/RS=TeCpbyVS5sozh0wvH.DDsaC.fZQ-","Tlaib said the administration is “dead set on sending a hate-filled message, that those seeking refuge are not welcome in America.”","","07/12/2019 05:43 pm ET","Describing the Trump administration’s current strategy as cruel and intentional, she said it’s “dead set on sending a hate-filled message, that those seeking refuge are not welcome in America. In our America.”"
"1571531629-12648","https://search.huffpost.com/search;_ylt=Awr9DtZeqqtdbPIAft5sBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA2hBeUlveXZYVG9lR0FCUlBqQUo3NUEEbl9yc2x0AzAEbl9zdWdnAzEwBG9yaWdpbgNzZWFyY2guaHVmZnBvc3QuY29tBHBvcwMwBHBxc3RyAwRwcXN0cmwDMARxc3RybAMyNARxdWVyeQNhbGV4YW5kcmlhJTIwb2Nhc2lvLWNvcnRlegR0X3N0bXADMTU3MTUzMTU1Ng--?p=alexandria+ocasio-cortez&fr2=sb-top&fr=huffpost","3","https://search.huffpost.com/search;_ylt=Awr9BN4tq6tde24AJPxsBmVH;_ylu=X3oDMTEza3NiY3RnBGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNwYWdpbmF0aW9u?p=alexandria+ocasio-cortez&fr=huffpost&fr2=sb-top&b=21&pz=10&bct=0&xargs=0","‘The View’ Women Back Nancy Pelosi In Feud With Alexandria Ocasio-Cortez","'The View' Women Back Nancy Pelosi In Feud With Alexandria Ocasio-Cortez","https://search.huffpost.com/click/_ylt=Awr9Dstfq6tdNlgARQJsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571560415/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fthe-view-women-nancy-pelosi-alexandria-ocasio-cortez_n_5d27d6cae4b0060b11e9da79/RK=2/RS=hcCjCvJ3uSShN5TahXCCw9Cai1E-","But the real “enemy is the guy tweeting in his toilet,” co-host Joy Behar reminds the audience.","","07/12/2019 12:36 am ET","Ocasio-Cortez called out Pelosi for her “outright disrespectful” attacks “singling out newly elected women of color” in a Washington Post interview published Wednesday. That followed Pelosi’s slam in a New York Times interview Saturday that Ocasio-Cortez and other members of the so-called “Squad” of first-term Democratic congresswomen ― Ilhan Omar (Minn.), Rashida Tlaib (Mich.) and Ayanna Pressley (Mass.) — that, although the women had their “public whatever and Twitter world,” they had little support in Congress."
"1571531648-12736","https://search.huffpost.com/search;_ylt=Awr9DtZeqqtdbPIAft5sBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA2hBeUlveXZYVG9lR0FCUlBqQUo3NUEEbl9yc2x0AzAEbl9zdWdnAzEwBG9yaWdpbgNzZWFyY2guaHVmZnBvc3QuY29tBHBvcwMwBHBxc3RyAwRwcXN0cmwDMARxc3RybAMyNARxdWVyeQNhbGV4YW5kcmlhJTIwb2Nhc2lvLWNvcnRlegR0X3N0bXADMTU3MTUzMTU1Ng--?p=alexandria+ocasio-cortez&fr2=sb-top&fr=huffpost","2","https://search.huffpost.com/search;_ylt=Awr9BN4tq6tde24AI_xsBmVH;_ylu=X3oDMTEza3NiY3RnBGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNwYWdpbmF0aW9u?p=alexandria+ocasio-cortez&fr=huffpost&fr2=sb-top&b=11&pz=10&bct=0&xargs=0","Alexandria Ocasio-Cortez Embraces Her Maverick Role In First Town Hall Since High-Profile Spat","Alexandria Ocasio-Cortez Embraces Her Maverick Role In First Town Hall Since High-Profile Spat","https://search.huffpost.com/click/_ylt=Awr9CKt6q6tdRSgALe5sBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571560442/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2falexandria-ocasio-cortez-immigration-town-hall-maverick-defiant-progressive-corona-queens_n_5d33b7c8e4b020cd99446eaa/RK=2/RS=WWiYmHGqxth.XJ1WOSqL2nIi0o0-","The diverse and progressive crowd that greeted the New York congresswoman showed a more idealistic side of the party than the one that holds sway in Washington.","","07/20/2019 10:24 pm ET","Ocasio-Cortez trained her fire first on Trump, arguing that his remarks revealed his racist character."
"1571531623-12634","https://search.huffpost.com/search;_ylt=Awr9DtZeqqtdbPIAft5sBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA2hBeUlveXZYVG9lR0FCUlBqQUo3NUEEbl9yc2x0AzAEbl9zdWdnAzEwBG9yaWdpbgNzZWFyY2guaHVmZnBvc3QuY29tBHBvcwMwBHBxc3RyAwRwcXN0cmwDMARxc3RybAMyNARxdWVyeQNhbGV4YW5kcmlhJTIwb2Nhc2lvLWNvcnRlegR0X3N0bXADMTU3MTUzMTU1Ng--?p=alexandria+ocasio-cortez&fr2=sb-top&fr=huffpost","3","https://search.huffpost.com/search;_ylt=Awr9BN4tq6tde24AJPxsBmVH;_ylu=X3oDMTEza3NiY3RnBGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNwYWdpbmF0aW9u?p=alexandria+ocasio-cortez&fr=huffpost&fr2=sb-top&b=21&pz=10&bct=0&xargs=0","Ocasio-Cortez Has A Brutal Reality Check For Bret Stephens After Bedbug Meltdown","Ocasio-Cortez Has A Brutal Reality Check For Bret Stephens After Bedbug Meltdown","https://search.huffpost.com/click/_ylt=Awr9Dstfq6tdNlgASQJsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571560415/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2focasio-cortez-bret-stephens-bedbug_n_5d65d8dbe4b022fbceb2bc0a/RK=2/RS=gmcakpuMeTSYU3T7o03bQXBirjE-","The first-term congresswoman roasts the conservative New York Times columnist after he flipped out on a critic.","","08/28/2019 12:12 am ET","“Twitter is a sewer. It brings out the worst in humanity,” he wrote. “I sincerely apologize for any part I’ve played in making it worse, and to anyone I’ve ever hurt."
"1571531623-12632","https://search.huffpost.com/search;_ylt=Awr9DtZeqqtdbPIAft5sBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA2hBeUlveXZYVG9lR0FCUlBqQUo3NUEEbl9yc2x0AzAEbl9zdWdnAzEwBG9yaWdpbgNzZWFyY2guaHVmZnBvc3QuY29tBHBvcwMwBHBxc3RyAwRwcXN0cmwDMARxc3RybAMyNARxdWVyeQNhbGV4YW5kcmlhJTIwb2Nhc2lvLWNvcnRlegR0X3N0bXADMTU3MTUzMTU1Ng--?p=alexandria+ocasio-cortez&fr2=sb-top&fr=huffpost","3","https://search.huffpost.com/search;_ylt=Awr9BN4tq6tde24AJPxsBmVH;_ylu=X3oDMTEza3NiY3RnBGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNwYWdpbmF0aW9u?p=alexandria+ocasio-cortez&fr=huffpost&fr2=sb-top&b=21&pz=10&bct=0&xargs=0","Ocasio-Cortez Has A Brutal Reality Check For Bret Stephens After Bedbug Meltdown","Ocasio-Cortez Has A Brutal Reality Check For Bret Stephens After Bedbug Meltdown","https://search.huffpost.com/click/_ylt=Awr9Dstfq6tdNlgASQJsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571560415/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2focasio-cortez-bret-stephens-bedbug_n_5d65d8dbe4b022fbceb2bc0a/RK=2/RS=gmcakpuMeTSYU3T7o03bQXBirjE-","The first-term congresswoman roasts the conservative New York Times columnist after he flipped out on a critic.","","08/28/2019 12:12 am ET","“He not only thinks I should be ashamed of what I wrote, he thinks that I should also get in trouble for it,” Karpf told The Washington Post. “That’s an abuse of his power.”"
"1571531631-12670","https://search.huffpost.com/search;_ylt=Awr9DtZeqqtdbPIAft5sBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA2hBeUlveXZYVG9lR0FCUlBqQUo3NUEEbl9yc2x0AzAEbl9zdWdnAzEwBG9yaWdpbgNzZWFyY2guaHVmZnBvc3QuY29tBHBvcwMwBHBxc3RyAwRwcXN0cmwDMARxc3RybAMyNARxdWVyeQNhbGV4YW5kcmlhJTIwb2Nhc2lvLWNvcnRlegR0X3N0bXADMTU3MTUzMTU1Ng--?p=alexandria+ocasio-cortez&fr2=sb-top&fr=huffpost","3","https://search.huffpost.com/search;_ylt=Awr9BN4tq6tde24AJPxsBmVH;_ylu=X3oDMTEza3NiY3RnBGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNwYWdpbmF0aW9u?p=alexandria+ocasio-cortez&fr=huffpost&fr2=sb-top&b=21&pz=10&bct=0&xargs=0","Cops Fired For Facebook Post Suggesting Alexandria Ocasio-Cortez Should Be Shot","Cops Fired For Facebook Post Suggesting Alexandria Ocasio-Cortez Should Be Shot","https://search.huffpost.com/click/_ylt=Awr9Dstfq6tdNlgAQwJsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571560415/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2flouisiana-police-officers-fired-for-facebook-post-suggesting-alexandria-ocasio-cortez-be-shot_n_5d361bcde4b0419fd3315ffe/RK=2/RS=A0Jkl.oMbIfz8YMMpEi08dpI0PM-","The Gretna, Louisiana, police chief said he did not feel the Facebook post represented a legitimate threat.","","07/22/2019 06:53 pm ET","All were born in the U.S. with the exception of Omar who emigrated from Somalia as a child."
"1571531609-12592","https://search.huffpost.com/search;_ylt=Awr9DtZeqqtdbPIAft5sBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA2hBeUlveXZYVG9lR0FCUlBqQUo3NUEEbl9yc2x0AzAEbl9zdWdnAzEwBG9yaWdpbgNzZWFyY2guaHVmZnBvc3QuY29tBHBvcwMwBHBxc3RyAwRwcXN0cmwDMARxc3RybAMyNARxdWVyeQNhbGV4YW5kcmlhJTIwb2Nhc2lvLWNvcnRlegR0X3N0bXADMTU3MTUzMTU1Ng--?p=alexandria+ocasio-cortez&fr2=sb-top&fr=huffpost","4","https://search.huffpost.com/search;_ylt=Awr9BN4tq6tde24AJfxsBmVH;_ylu=X3oDMTEza3NiY3RnBGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNwYWdpbmF0aW9u?p=alexandria+ocasio-cortez&fr=huffpost&fr2=sb-top&b=31&pz=10&bct=0&xargs=0","Ocasio-Cortez Confronts Acting DHS Chief Over Secret Facebook Group For Border Agents","Ocasio-Cortez Confronts Acting DHS Chief Over Secret Facebook Group For Border Agents","https://search.huffpost.com/click/_ylt=Awr9DutGq6tde9kArG9sBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571560390/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2focasio-cortez-dhs-kevin-mcaleenan_n_5d315ecfe4b020cd99415156/RK=2/RS=OkGutL.18iV1KBDkFybyQDszgJU-","Freshman lawmaker Alexandria Ocasio-Cortez asked acting DHS Secretary Kevin McAleenan if Trump’s policies had contributed to a “dehumanizing culture.”","","07/19/2019 05:48 am ET","McAleenan was grilled by the freshman lawmaker during a hearing before the House Oversight Committee about the Trump administration’s policy of separating migrant children from their parents. Ocasio-Cortez used her time to point to a July ProPublica report that uncovered the secret group, where around 9,500 members, some who belonged to Border Patrol, joked about migrant deaths and posted the violent memes."
"1571531617-12619","https://search.huffpost.com/search;_ylt=Awr9DtZeqqtdbPIAft5sBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA2hBeUlveXZYVG9lR0FCUlBqQUo3NUEEbl9yc2x0AzAEbl9zdWdnAzEwBG9yaWdpbgNzZWFyY2guaHVmZnBvc3QuY29tBHBvcwMwBHBxc3RyAwRwcXN0cmwDMARxc3RybAMyNARxdWVyeQNhbGV4YW5kcmlhJTIwb2Nhc2lvLWNvcnRlegR0X3N0bXADMTU3MTUzMTU1Ng--?p=alexandria+ocasio-cortez&fr2=sb-top&fr=huffpost","4","https://search.huffpost.com/search;_ylt=Awr9BN4tq6tde24AJfxsBmVH;_ylu=X3oDMTEza3NiY3RnBGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNwYWdpbmF0aW9u?p=alexandria+ocasio-cortez&fr=huffpost&fr2=sb-top&b=31&pz=10&bct=0&xargs=0","Ocasio-Cortez Tells Off Kevin McCarthy: Blame White Supremacy, Not Video Games","Ocasio-Cortez Tells Off Kevin McCarthy: Blame White Supremacy, Not Video Games","https://search.huffpost.com/click/_ylt=Awr9DutGq6tde9kApm9sBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571560390/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2falexandria-ocasio-cortez-kevin-mccarthy_n_5d47928ae4b0acb57fce8a54/RK=2/RS=avDtiTt_oAfNPhjkyB1fpfUTyCM-","The freshman lawmaker called out the House minority leader for blaming video games after two mass shootings.","","08/05/2019 12:15 am ET","And Rep. Alexandria Ocasio-Cortez (D-N.Y.) wasn’t having it."
"1571531601-12555","https://search.huffpost.com/search;_ylt=Awr9DtZeqqtdbPIAft5sBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA2hBeUlveXZYVG9lR0FCUlBqQUo3NUEEbl9yc2x0AzAEbl9zdWdnAzEwBG9yaWdpbgNzZWFyY2guaHVmZnBvc3QuY29tBHBvcwMwBHBxc3RyAwRwcXN0cmwDMARxc3RybAMyNARxdWVyeQNhbGV4YW5kcmlhJTIwb2Nhc2lvLWNvcnRlegR0X3N0bXADMTU3MTUzMTU1Ng--?p=alexandria+ocasio-cortez&fr2=sb-top&fr=huffpost","4","https://search.huffpost.com/search;_ylt=Awr9BN4tq6tde24AJfxsBmVH;_ylu=X3oDMTEza3NiY3RnBGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNwYWdpbmF0aW9u?p=alexandria+ocasio-cortez&fr=huffpost&fr2=sb-top&b=31&pz=10&bct=0&xargs=0","Alexandria Ocasio-Cortez Calls For Donald Trump’s Impeachment","Alexandria Ocasio-Cortez Calls For Donald Trump's Impeachment","https://search.huffpost.com/click/_ylt=Awr9DutGq6tde9kAsm9sBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571560390/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2falexandria-ocasio-cortez-donald-trump-impeachment_n_5d0d5379e4b0aa375f4c948b/RK=2/RS=qa3f0HS0Lz4HzeveZx9U0d229bY-","The New York congresswoman made it official on Friday after telling the president last Sunday via Twitter why he should be worried.","","06/21/2019 06:40 pm ET","The New York Democrat fired back a few hours later and told the president that impeachment was a very real possibility."
