web-scraper-order,web-scraper-start-url,pages,pages-href,article_links,article_links-href,title,subtitle,author,date,content
"1574572597-30166","https://www.usatoday.com/search/?q=john%20mccain","","https://www.usatoday.com/search/?q=john%20mccain&page=4","Corrections & Clarifications","https://www.usatoday.com/story/news/2013/01/09/corrections-clarifications/1821023/","Corrections & Clarifications","null","","null","Life: A video compilation of short clips from the TV series Mad Men, as well as accompanying social media posts by USA TODAY, were deleted on May 17. The video did not meet fair-use guidelines."
"1574572597-30273","https://www.usatoday.com/search/?q=john%20mccain","","https://www.usatoday.com/search/?q=john%20mccain&page=4","Corrections & Clarifications","https://www.usatoday.com/story/news/2013/01/09/corrections-clarifications/1821023/","Corrections & Clarifications","null","","null","Life: Cold Cold Heart by Tami Hoag is No. 9 on USA TODAY's Best-Selling Books list. A book with the same title by a different author was incorrectly listed in that position Jan. 22."
"1574572511-27996","https://www.usatoday.com/search/?q=john%20mccain","","https://www.usatoday.com/search/?q=john%20mccain&page=5","Donald Trump continues to look small compared with John McCain: Today's talker","https://www.usatoday.com/story/opinion/2019/05/30/uss-john-mccain-insult-donald-trump-talker/1285041001/","Donald Trump continues to look small compared with John McCain: Today's talker","null","","null","Laurie Roberts is a columnist at The Arizona Republic, where this column first appeared. You can follow her on Twitter: @LaurieRoberts."
"1574572675-31077","https://www.usatoday.com/search/?q=john%20mccain","","https://www.usatoday.com/search/?q=john%20mccain&page=2","Democratic debate featured frontrunners who battled each other, attacked Trump","https://www.usatoday.com/story/news/politics/elections/2019/09/12/democratic-debate-stage-features-front-runners-joe-biden-bernie-sanders-elizabeth-warren/2291858001/","Democratic debate featured frontrunners who battled each other, attacked Trump","null","","null","--Maureen Groppe"
"1574572642-30672","https://www.usatoday.com/search/?q=john%20mccain","","https://www.usatoday.com/search/?q=john%20mccain&page=3","Meghan McCain challenges O'Rourke on comment comparing Trump rally to Nazi Nuremberg rally","https://www.usatoday.com/story/news/politics/elections/2019/07/23/2020-meghan-mccain-takes-beto-orourke-over-nazi-comment/1810427001/","Meghan McCain challenges O'Rourke on comment comparing Trump rally to Nazi Nuremberg rally","null","","null","All four congresswomen, who are colloquially known as the ""Squad,"" are U.S. citizens and three were born in the U.S. Omar immigrated to the United States from Somalia over 20 years ago and is a naturalized citizen."
"1574572591-28682","https://www.usatoday.com/search/?q=john%20mccain","","https://www.usatoday.com/search/?q=john%20mccain&page=4","2 veterans groups plan to pass out McCain T-shirts at Trump's July 4 celebration","https://www.usatoday.com/story/news/politics/onpolitics/2019/06/25/mccain-t-shirts-trumps-july-4-event/1558309001/","2 veterans groups plan to pass out McCain T-shirts at Trump's July 4 celebration","null","","null","""Somebody did it because they thought I didn't like him, OK?"" Trump told reporters when asked about the request. ""And they were well-meaning."""
"1574572597-30187","https://www.usatoday.com/search/?q=john%20mccain","","https://www.usatoday.com/search/?q=john%20mccain&page=4","Corrections & Clarifications","https://www.usatoday.com/story/news/2013/01/09/corrections-clarifications/1821023/","Corrections & Clarifications","null","","null","News: An earlier version of the following story provided an incorrect ownership stake that Charles and David Koch have in Koch Industries. http://www.usatoday.com/story/news/politics/2015/04/23/charles-koch-interview-republican-president-primaries/25936305/"
"1574572672-30973","https://www.usatoday.com/search/?q=john%20mccain","","https://www.usatoday.com/search/?q=john%20mccain&page=2","Texas GOP Gov. Greg Abbott issues executive orders to address gun violence","https://www.usatoday.com/story/news/politics/2019/09/05/texas-gov-greg-abbott-issues-executive-orders-address-gun-violence/2228612001/","Texas GOP Gov. Greg Abbott issues executive orders to address gun violence","null","","null","Abbott, a Republican, has resisted such calls at least until a bipartisan consensus can be reached, even while promising decisive action in the aftermath of the recent mass killings in El Paso and Odessa. Since taking office in January 2015, Abbott has been called on to console communities and survivors of at least five deadly mass shootings that have happened in Texas."
"1574572597-29157","https://www.usatoday.com/search/?q=john%20mccain","","https://www.usatoday.com/search/?q=john%20mccain&page=4","Corrections & Clarifications","https://www.usatoday.com/story/news/2013/01/09/corrections-clarifications/1821023/","Corrections & Clarifications","null","","null","Sports:Of all the Packers inside linebackers, Jake Ryan best fit the mold of the old 3-4 defenses. Now he's lost for the season. https://twitter.com/usatodaysports/status/1024674508492427265​"
"1574572597-30106","https://www.usatoday.com/search/?q=john%20mccain","","https://www.usatoday.com/search/?q=john%20mccain&page=4","Corrections & Clarifications","https://www.usatoday.com/story/news/2013/01/09/corrections-clarifications/1821023/","Corrections & Clarifications","null","","null","Sports: An earlier version of the following MLB stats page on batting league leaders included an incorrect photo for Albert Pujols. http://www.usatoday.com/sports/mlb/statistics/"
"1574572597-29186","https://www.usatoday.com/search/?q=john%20mccain","","https://www.usatoday.com/search/?q=john%20mccain&page=4","Corrections & Clarifications","https://www.usatoday.com/story/news/2013/01/09/corrections-clarifications/1821023/","Corrections & Clarifications","null","","null","Sports: An item in some June 7 editions included an incorrect name for the Baltimore Ravens coach. He is John Harbaugh."
"1574572597-29538","https://www.usatoday.com/search/?q=john%20mccain","","https://www.usatoday.com/search/?q=john%20mccain&page=4","Corrections & Clarifications","https://www.usatoday.com/story/news/2013/01/09/corrections-clarifications/1821023/","Corrections & Clarifications","null","","null","Life: An earlier version of this story misidentified the movie at the center of the first season of FX’s Feud. Joan Crawford and Bette Davis co-starred in 1962’s What Ever Happened to Baby Jane. http://www.usatoday.com/story/life/tv/2017/02/28/coming-fx-2018-feud-charles-and-diana/98524346/"
"1574572675-31192","https://www.usatoday.com/search/?q=john%20mccain","","https://www.usatoday.com/search/?q=john%20mccain&page=2","Democratic debate featured frontrunners who battled each other, attacked Trump","https://www.usatoday.com/story/news/politics/elections/2019/09/12/democratic-debate-stage-features-front-runners-joe-biden-bernie-sanders-elizabeth-warren/2291858001/","Democratic debate featured frontrunners who battled each other, attacked Trump","null","","null","Trump’s campaign hired a plane to fly a banner over the debate’s host city. The message drew from the president’s leading reelection mantra: That Democrats running to replace him 2020 have veered too far to the left."
"1574572511-27972","https://www.usatoday.com/search/?q=john%20mccain","","https://www.usatoday.com/search/?q=john%20mccain&page=5","Donald Trump continues to look small compared with John McCain: Today's talker","https://www.usatoday.com/story/opinion/2019/05/30/uss-john-mccain-insult-donald-trump-talker/1285041001/","Donald Trump continues to look small compared with John McCain: Today's talker","null","","null","The president's blood feud with a man who no longer can fight back continues this month as the White House instructed the Navy to move the USS John S. McCain ""out of sight"" for Trump's visit to Japan, according to The Wall Street Journal."
