web-scraper-order,web-scraper-start-url,pages,pages-href,article_links,article_links-href,title,subtitle,author,date,content
"1574569381-13141","https://www.usatoday.com/search/?q=barack%20obama","","https://www.usatoday.com/search/?q=barack%20obama&page=4","After cancer, Supreme Court's Ruth Bader Ginsburg hits the road to prove her vitality -- and longevity","https://www.usatoday.com/story/news/politics/2019/09/20/ruth-bader-ginsburg-supreme-courts-liberal-leader-unbowed-cancer/2367040001/","After cancer, Supreme Court's Ruth Bader Ginsburg hits the road to prove her vitality -- and longevity","null","","","Ginsburg's predicament is similar to that faced by the court's last civil rights pioneer, Associate Justice Thurgood Marshall, in 1991. With his health declining as he approached his 83rd birthday, he retired during the third year of Republican George H.W. Bush's presidency. The New York Times headline blared: ""Marshall retires from high court; blow to liberals."""
"1574569463-13788","https://www.usatoday.com/search/?q=barack%20obama","","https://www.usatoday.com/search/?q=barack%20obama&page=2","Migrant children held by the Obama administration still suffering 5 years later","https://www.usatoday.com/in-depth/news/nation/2019/09/23/migrant-children-2014-american-immigration-crisis-obama-trump/2025687001/","Migrant children held by the Obama administration still suffering 5 years later","null","","null","She said she observed cramped quarters of 144 children sleeping in one room and small rooms with bunk beds tightly packed together, which a tour guide said children preferred because it was ""like a sleepover."""
"1574569427-13493","https://www.usatoday.com/search/?q=barack%20obama","","https://www.usatoday.com/search/?q=barack%20obama&page=3","Kentucky coach John Calipari plays 'greatest round of golf' with Obama","https://www.usatoday.com/story/sports/ncaab/sec/2019/08/26/college-basketball-kentuckys-john-calipari-barack-obama-play-golf/2121526001/","Kentucky coach John Calipari plays 'greatest round of golf' with Obama","null","","","The former president and the Kentucky coach go way back."
"1574569375-13113","https://www.usatoday.com/search/?q=barack%20obama","","https://www.usatoday.com/search/?q=barack%20obama&page=4","Donald Trump and allies attack Democratic candidates over impeachment drive","https://www.usatoday.com/story/news/politics/elections/2019/11/20/donald-trump-and-allies-attack-democratic-candidates-over-impeachment/4243252002/","Donald Trump and allies attack Democratic candidates over impeachment drive","null","","","""We have to establish the principle no one is above the law,"" said Sen. Elizabeth Warren, D-Mass. ""We have a constitutional responsibility and we need to meet it."""
"1574569342-12781","https://www.usatoday.com/search/?q=barack%20obama","","https://www.usatoday.com/search/?q=barack%20obama&page=5","Lindsey Graham says Brett Kavanaugh hearing was 'defining moment' of Trump presidency","https://www.usatoday.com/story/news/politics/2019/11/07/lindsey-graham-praises-trumps-brett-kavanaugh-hearing/2516129001/","Lindsey Graham says Brett Kavanaugh hearing was 'defining moment' of Trump presidency","null","","","""A lot of people would have pulled the plug on him. Mr. President, thank you for not pulling the plug,"" he said. If people had ""failed Brett Kavanaugh"" and let the allegations derail his confirmation, he said, it would have discouraged young conservatives who might have otherwise aspired to become federal judges."
"1574569338-12736","https://www.usatoday.com/search/?q=barack%20obama","","https://www.usatoday.com/search/?q=barack%20obama&page=5","A 'Hail Mary': Why Deval Patrick thinks he has a shot in the 2020 Democratic primary","https://www.usatoday.com/story/news/politics/elections/2019/11/14/deval-patrick-former-massachusetts-governor-sees-2020-opening-democratic-primary/4190478002/","A 'Hail Mary': Why Deval Patrick thinks he has a shot in the 2020 Democratic primary","null","","","It's a ""Hail Mary from two stadiums over,"" the 63-year-old former two-term Massachusetts governor acknowledged to the Boston Globe in an interview Thursday."
"1574569492-14053","https://www.usatoday.com/search/?q=barack%20obama","","https://www.usatoday.com/search/?q=barack%20obama&page=2","Barack, Michelle Obama celebrate 27th wedding anniversary: 'It’s getting better all the time'","https://www.usatoday.com/story/entertainment/celebrities/2019/10/03/barack-obama-michelle-obama-share-27-anniversary-messages/3855250002/","Barack, Michelle Obama celebrate 27th wedding anniversary: 'It’s getting better all the time'","null","","","Though the former president is known for being a man of many words, he kept things short and sweet in his post."
"1574569369-12928","https://www.usatoday.com/search/?q=barack%20obama","","https://www.usatoday.com/search/?q=barack%20obama&page=4","Opinion: President Trump's increased interest in public sporting events hardly a coincidence","https://www.usatoday.com/story/sports/columnist/nancy-armour/2019/11/07/trump-makes-lsu-alabama-game-his-third-sporting-event-many-weeks/2514967001/","Opinion: President Trump's increased interest in public sporting events hardly a coincidence","null","","","That hasn’t happened – yet. Trump was booed vigorously at the World Series, and fans at Nationals Park chanted “Lock him up!” He was greeted with a mixture of cheers and boos when he arrived for the fights at Madison Square Garden."
"1574569452-13710","https://www.usatoday.com/search/?q=barack%20obama","","https://www.usatoday.com/search/?q=barack%20obama&page=3","Opera star Jessye Norman’s funeral set for Georgia hometown","https://www.usatoday.com/story/entertainment/celebrities/2019/10/12/jessye-norman-opera-stars-funeral-set-georgia-hometown/3957876002/","Opera star Jessye Norman’s funeral set for Georgia hometown","null","","","“Pigeonholing is only interesting to pigeons,” Norman said in a 2002 interview with the Chicago Sun-Times."
"1574569418-13433","https://www.usatoday.com/search/?q=barack%20obama","","https://www.usatoday.com/search/?q=barack%20obama&page=3","'You don't want to be hot in November': When have recent caucus winners surged in Iowa?","https://www.usatoday.com/story/news/politics/elections/2019/11/22/iowa-caucuses-when-have-recent-caucus-winners-surged-polls/4270487002/","'You don't want to be hot in November': When have recent caucus winners surged in Iowa?","null","","","That jump is an even more pronounced surge than Barack Obama’s in 2007, when the Illinois senator jumped 6 percentage points from October to November, then another 4 points in December. Buttigieg has been drawing parallels between himself and Obama."
