web-scraper-order,web-scraper-start-url,articles,articles-href,title,subtitle,author,date,content
"1571099186-6021","https://www.nytimes.com/search?query=Betsy+Devos","U.S. Orders Duke and U.N.C. to Recast Tone in Mideast StudiesThe Education Department is investigating a Middle East studies program run by Duke and the University of North Carolina, citing, among other issues, how Judaism is discussed.By Erica L. GreenPRINT EDITIONU.S. Demands Colleges Recast Mideast Focus|September 20, 2019, Page A1","https://www.nytimes.com/2019/09/19/us/politics/anti-israel-bias-higher-education.html?searchResultPosition=2","U.S. Orders Duke and U.N.C. to Recast Tone in Mideast Studies","null","","null","Palestinian rights groups accused the Education Department of intimidation and infringing on academic freedom."
"1571099186-6028","https://www.nytimes.com/search?query=Betsy+Devos","U.S. Orders Duke and U.N.C. to Recast Tone in Mideast StudiesThe Education Department is investigating a Middle East studies program run by Duke and the University of North Carolina, citing, among other issues, how Judaism is discussed.By Erica L. GreenPRINT EDITIONU.S. Demands Colleges Recast Mideast Focus|September 20, 2019, Page A1","https://www.nytimes.com/2019/09/19/us/politics/anti-israel-bias-higher-education.html?searchResultPosition=2","U.S. Orders Duke and U.N.C. to Recast Tone in Mideast Studies","null","","null","The administration ordered the consortium to submit a revised schedule of events it planned to support and a full list of the courses it offers and the professors working in its Middle East studies program. The department also directed the consortium to demonstrate that it had “effective institutional controls” to stay compliant with the administration’s interpretation of the Higher Education Act. The universities were given until Sept. 22, only days before the department is scheduled to approve funding on Sept. 30."
"1571099158-5811","https://www.nytimes.com/search?query=Betsy+Devos","She Left the Education Dept. for Groups It Curbed. Now She’s Back, With Plans.As the architect of higher education policy, Diane Auer Jones is pushing to overhaul accreditation, and, to critics, revive the fortunes of “bottom feeder” for-profit colleges.By Erica L. GreenPRINT EDITIONAn Ally of For-Profit Schools Returns to the Education Dept., With Plans|June 10, 2019, Page A16","https://www.nytimes.com/2019/06/09/us/politics/diane-auer-jones-betsy-devos.html?searchResultPosition=10","She Left the Education Dept. for Groups It Curbed. Now She’s Back, With Plans.","null","","June 9, 2019","The decision prompted Senator Richard Blumenthal, Democrat of Connecticut, to call Ms. Jones a “former for-profit college lackey.”"
"1571099110-5565","https://www.nytimes.com/search?query=Betsy+Devos","Betsy DeVos Loves Charter Schools. That’s Bad for Charter Schools.How are teachers devoted to combating racism supposed to deal with being embraced by the Trump administration?By Conor P. WilliamsPRINT EDITIONCharter Schools Have a Betsy DeVos Problem|June 3, 2018, Page SR10","https://www.nytimes.com/2018/06/02/opinion/sunday/betsy-devos-charter-schools-trump.html?searchResultPosition=26","Betsy DeVos Loves Charter Schools. That’s Bad for Charter Schools.","null","","June 2, 2018","This puts Hiawatha in an awkward position. How should a charter network run by progressives committed to combating racism navigate the Trump administration’s vocal support of charters? How should it respond to criticism from progressives who accuse it of undermining public education? Charter schools are politically homeless."
"1571099163-5847","https://www.nytimes.com/search?query=Betsy+Devos","DeVos Repeals Obama-Era Rule Cracking Down on For-Profit CollegesEducation Secretary Betsy DeVos formally repealed an Obama-era regulation that would have forced for-profit colleges to prove their debt-laden graduates could find gainful employment.By Erica L. GreenPRINT EDITIONRules on For-Profit Schools Are Repealed|June 29, 2019, Page A15","https://www.nytimes.com/2019/06/28/us/politics/betsy-devos-for-profit-colleges.html?searchResultPosition=9","DeVos Repeals Obama-Era Rule Cracking Down on For-Profit Colleges","null","","June 28, 2019","“The U.S. Department of Education’s final decision commits our nation’s entire higher education system to full transparency,” said Steve Gunderson, the president of Career Education Colleges and Universities, the for-profit trade group. “Instead of picking and choosing winners and losers in higher education, the department will make available, in a student-friendly and transparent manner, key data points at a program level for all programs at all schools.”"
"1571099188-6055","https://www.nytimes.com/search?query=Betsy+Devos","Making America WorseAs impeachment commands the spotlight, the Trump administration continues to gut the rule book to hurt millions.By The Editorial BoardPRINT EDITIONOctober 13, 2019, Page SR8","https://www.nytimes.com/2019/10/12/opinion/sunday/making-america-worse.html?searchResultPosition=1","Making America Worse","As impeachment commands the spotlight, the Trump administration continues to gut the rule book to hurt millions.","","null","Mr. Trump also has an obsession with erasing rules written under President Barack Obama."
"1571099171-5929","https://www.nytimes.com/search?query=Betsy+Devos","L.G.B.T.Q. Rights Cases Stall Under DeVos, Report FindsAn analysis by the Center for American Progress found that the Trump administration was less likely to investigate claims of discrimination against L.G.B.T.Q. students.By Erica L. GreenPRINT EDITIONL.G.B.T.Q. Students’ Rights Cases Stall Under DeVos, Report Finds|July 30, 2019, Page A12","https://www.nytimes.com/2019/07/29/us/politics/gay-transgender-rights-devos.html?searchResultPosition=6","L.G.B.T.Q. Rights Cases Stall Under DeVos, Report Finds","null","","July 29, 2019","The department said that its own analysis of the complaint data for L.G.B.T.Q. students showed the same trend."
"1571099158-5802","https://www.nytimes.com/search?query=Betsy+Devos","She Left the Education Dept. for Groups It Curbed. Now She’s Back, With Plans.As the architect of higher education policy, Diane Auer Jones is pushing to overhaul accreditation, and, to critics, revive the fortunes of “bottom feeder” for-profit colleges.By Erica L. GreenPRINT EDITIONAn Ally of For-Profit Schools Returns to the Education Dept., With Plans|June 10, 2019, Page A16","https://www.nytimes.com/2019/06/09/us/politics/diane-auer-jones-betsy-devos.html?searchResultPosition=10","She Left the Education Dept. for Groups It Curbed. Now She’s Back, With Plans.","null","","June 9, 2019","For Ms. Jones, they also reflect unfinished business. After she left the department, she joined the board of the American Academy for Liberal Education, the religious-school accreditor that prompted her resignation, where she railed against the Education Department’s accreditation process."
"1571099166-5848","https://www.nytimes.com/search?query=Betsy+Devos","Emails Show DeVos Aides Pulled Strings for Failing For-Profit CollegesA House committee has a trove of documents that show top Education Department officials trying to prop up a for-profit chain as it careened toward collapse.By Erica L. Green and Stacy CowleyPRINT EDITIONFor-Profit Failure Clouds Education Dept.|July 24, 2019, Page B1","https://www.nytimes.com/2019/07/23/us/politics/dream-center.html?searchResultPosition=8","Emails Show DeVos Aides Pulled Strings for Failing For-Profit Colleges","null","Erica L. Green","July 23, 2019",""
"1571099124-5633","https://www.nytimes.com/search?query=Betsy+Devos","Protester Shouts ‘Shame’ at Betsy DeVosMs. DeVos, the new education secretary, was blocked from entering a middle school in Washington on Friday.By REUTERS","https://www.nytimes.com/video/us/100000004924754/protester-shouts-shame-at-betsy-devos.html?searchResultPosition=21","null","null","Advertising","null",""
"1571099186-6040","https://www.nytimes.com/search?query=Betsy+Devos","U.S. Orders Duke and U.N.C. to Recast Tone in Mideast StudiesThe Education Department is investigating a Middle East studies program run by Duke and the University of North Carolina, citing, among other issues, how Judaism is discussed.By Erica L. GreenPRINT EDITIONU.S. Demands Colleges Recast Mideast Focus|September 20, 2019, Page A1","https://www.nytimes.com/2019/09/19/us/politics/anti-israel-bias-higher-education.html?searchResultPosition=2","U.S. Orders Duke and U.N.C. to Recast Tone in Mideast Studies","null","","null","In 2014, he wrote an opinion article that assailed the Title VI program for “being used to support biased and academically worthless programming on college campuses,” leaving students and faculty with opposing views “ostracized and threatened.”"
"1571099168-5898","https://www.nytimes.com/search?query=Betsy+Devos","Thousands of California Students Lose Financial Aid in Regulatory FightThe students were in the cross-fire of a regulatory fight between teachers unions and the Education Department.By Erica L. GreenPRINT EDITIONRegulatory Fight Shuts Off Aid for California Students in Online Classes|July 27, 2019, Page A10","https://www.nytimes.com/2019/07/26/us/politics/california-financial-aid.html?searchResultPosition=7","Thousands of California Students Lose Financial Aid in Regulatory Fight","null","Erica L. Green","July 26, 2019",""
