web-scraper-order,web-scraper-start-url,article_links,article_links-href,title,subtitle,author,date,content
"1571537441-21349","https://www.foxnews.com/search-results/search?q=barrack%20obama&ss=fn&start=4","Treatment by the press: Obama vs. Trump","https://www.foxnews.com/transcript/treatment-by-the-press-obama-vs-trump","Treatment by the press: Obama vs. Trump","Treatment by the press: Obama vs. Trump","","January 18, 2017","TRUMP: My whole family is going to be in the White House. Baron and Melania and all of my children will be in the White House, which is sort of a tradition. They say the first night, you have your family there."
"1571537114-19830","https://www.foxnews.com/search-results/search?q=barrack%20obama&ss=fn&start=49","11-year-old says teacher shamed her for choosing Trump as her hero","https://www.foxnews.com/transcript/11-year-old-says-teacher-shamed-her-for-choosing-trump-as-her-hero","11-year-old says teacher shamed her for choosing Trump as her hero","11-year-old says teacher shamed her for choosing Trump as her hero","","April 9","INGRAHAM: Because it seems like he get energized the rallies."
"1571537240-20829","https://www.foxnews.com/search-results/search?q=barrack%20obama&ss=fn&start=33","J. Lo, 'Hamilton' creator among celebrities releasing a new single to benefit Maria victims in Puerto Rico","https://www.foxnews.com/us/j-lo-hamilton-creator-among-celebrities-releasing-a-new-single-to-benefit-maria-victims-in-puerto-rico","J. Lo, 'Hamilton' creator among celebrities releasing a new single to benefit Maria victims in Puerto Rico","J. Lo, 'Hamilton' creator among celebrities releasing a new single to benefit Maria victims in Puerto Rico","","October 10, 2017","The song lists all 78 Puerto Rican towns. Miranda told the Associated Press that he didn’t want the smaller towns and communities to be ignored as larger cities regained power and essentials."
"1571537177-20575","https://www.foxnews.com/search-results/search?q=barrack%20obama&ss=fn&start=39","Mike Pence on Rep. Lewis' comments, US-Russia relation; Brennan on Russia dossier, global hotspots facing Trump","https://www.foxnews.com/transcript/mike-pence-on-rep-lewis-comments-us-russia-relation-brennan-on-russia-dossier-global-hotspots-facing-trump","Mike Pence on Rep. Lewis' comments, US-Russia relation; Brennan on Russia dossier, global hotspots facing Trump","Mike Pence on Rep. Lewis' comments, US-Russia relation; Brennan on Russia dossier, global hotspots facing Trump","","January 15, 2017","WALLACE:  Are you being serious?"
"1571537138-20248","https://www.foxnews.com/search-results/search?q=barrack%20obama&ss=fn&start=46","Tibetan leader Dalai Lama arrives in Washington","https://www.foxnews.com/us/tibetan-leader-dalai-lama-arrives-in-washington","Tibetan leader Dalai Lama arrives in Washington","Tibetan leader Dalai Lama arrives in Washington","","July 5, 2011","For their part, Chinese leaders, who for decades have reviled the Dalai Lama as a separatist, have promised to hold negotiations on Tibet only with representatives of the monk. The discussions have gone on for nine fruitless rounds already."
"1571537351-20991","https://www.foxnews.com/search-results/search?q=barrack%20obama&ss=fn&start=18","Harry Reid vs. President-Elect Obama?","https://www.foxnews.com/story/harry-reid-vs-president-elect-obama","Harry Reid vs. President-Elect Obama?","Harry Reid vs. President-Elect Obama?","","January 7, 2009","Dirty Harry"
"1571537114-19778","https://www.foxnews.com/search-results/search?q=barrack%20obama&ss=fn&start=49","11-year-old says teacher shamed her for choosing Trump as her hero","https://www.foxnews.com/transcript/11-year-old-says-teacher-shamed-her-for-choosing-trump-as-her-hero","11-year-old says teacher shamed her for choosing Trump as her hero","11-year-old says teacher shamed her for choosing Trump as her hero","","April 9","INGRAHAM: They're so obsessed with hating Trump that they've lost all - it's like someone obsessed -"
"1571537114-19881","https://www.foxnews.com/search-results/search?q=barrack%20obama&ss=fn&start=49","11-year-old says teacher shamed her for choosing Trump as her hero","https://www.foxnews.com/transcript/11-year-old-says-teacher-shamed-her-for-choosing-trump-as-her-hero","11-year-old says teacher shamed her for choosing Trump as her hero","11-year-old says teacher shamed her for choosing Trump as her hero","","April 9","INGRAHAM: Was Alexandria Ocasio-Cortez's shocking primary victory over Joe Crowley the result of leaving oppo research on the table? A new book reveals how Crowley's refusal to challenge AOC over legitimate issues of campaign finance abuse might have not only cost him the seat but set the Democratic Party on an irreversible destructive radical course. Trace Gallagher has the inside story for us tonight. Trace?"
"1571537114-19630","https://www.foxnews.com/search-results/search?q=barrack%20obama&ss=fn&start=49","11-year-old says teacher shamed her for choosing Trump as her hero","https://www.foxnews.com/transcript/11-year-old-says-teacher-shamed-her-for-choosing-trump-as-her-hero","11-year-old says teacher shamed her for choosing Trump as her hero","11-year-old says teacher shamed her for choosing Trump as her hero","","April 9","(END VIDEO CLIP)"
"1571537177-20408","https://www.foxnews.com/search-results/search?q=barrack%20obama&ss=fn&start=39","Mike Pence on Rep. Lewis' comments, US-Russia relation; Brennan on Russia dossier, global hotspots facing Trump","https://www.foxnews.com/transcript/mike-pence-on-rep-lewis-comments-us-russia-relation-brennan-on-russia-dossier-global-hotspots-facing-trump","Mike Pence on Rep. Lewis' comments, US-Russia relation; Brennan on Russia dossier, global hotspots facing Trump","Mike Pence on Rep. Lewis' comments, US-Russia relation; Brennan on Russia dossier, global hotspots facing Trump","","January 15, 2017","WALLACE:  Up next, the outgoing chief of the CIA, John Brennan, on those Russian rumors, Mr. Trump’s relationship with the intel community and the hot spots he’ll face around the world."
